attraction_id,attraction_name,nearest_station_id,nearest_station_name,distance_to_station_m,pressure_score,lat,lon,category,type,popularity_score,rating,review_count,source_name,original_name,nearest_metro_line,source_url,google_place_id,google_maps_uri,google_website_uri,google_types,include_in_model,exclude_reason,mapping_confidence,visitor_count_score,official_recognition_score,attraction_scale_score,metro_access_score,opening_availability_score,mapping_confidence_score,penalty_score,attraction_score,scoring_note,data_quality_note,osm_type,osm_id,tourism,historic,leisure,amenity,wikidata,wikipedia,google_match_distance_m
P0589,Kamiike Garden,Y14,Ichigaya,475.6,0.489608,35.6942672,139.7417279,leisure=garden,leisure=garden,7.857,4.6,96.0,OSM,Kamiike Garden,Yurakucho,https://www.yasukuni.or.jp/mobile-guide//jp/keidai/mapnaien/28.html,ChIJib12cK6NGGARMCUFDP2ab_g,https://maps.google.com/?cid=17901697455440078128&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.yasukuni.or.jp/mobile-guide//jp/keidai/mapnaien/28.html,garden|point_of_interest|establishment,False,below dynamic inclusion threshold,high,0,15,12,12,2,5,0,53.857,"score=53.9/110; visitor=0, google=7.9, official=15, scale=12, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,way,34906628.0,NA,NA,garden,NA,NA,NA,27.4
P0590,Barrels of French Bourgogne wine,C03,MeijiJingumae,542.9,0.454545,35.6736541,139.7017042,tourism=attraction,tourism=attraction,0.0,5.0,8.0,OSM,Barrels of French Bourgogne wine,Chiyoda,http://www.tonnellerie-rousseau.com/,ChIJaSUO0pKb8kcR0w8FRby9DGs,https://maps.google.com/?cid=7713748878088277971&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.tonnellerie-rousseau.com/,manufacturer|point_of_interest|establishment,False,below dynamic inclusion threshold,high,0,15,16,12,2,5,0,50.0,"score=50.0/110; visitor=0, google=0.0, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy. Google Places match is 9752381m from original POI coordinate; popularity score set to 0 due to location mismatch.,node,6618323185.0,attraction,NA,NA,NA,NA,NA,9752380.8
P0591,Lotus flower,G16,Ueno,377.9,0.454545,35.7131688,139.7717749,tourism=attraction,tourism=attraction,0.0,4.1,8.0,OSM,Lotus flower,Ginza,https://lotusutol.com/,ChIJ01HY8e_zGGARvN-keSvjhRc,https://maps.google.com/?cid=1695010610638806972&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lotusutol.com/,florist|store|point_of_interest|establishment,False,below dynamic inclusion threshold,high,0,15,16,12,2,5,0,50.0,"score=50.0/110; visitor=0, google=0.0, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy. Google Places match is 13394m from original POI coordinate; popularity score set to 0 due to location mismatch.,node,4987634563.0,attraction,NA,NA,NA,NA,NA,13394.1
P0592,アークガーデン,N05,RoppongiItchome,194.5,0.486659,35.6660385,139.7406965,leisure=garden,leisure=garden,4.532,3.9,13.0,OSM,アークガーデン,Namboku,http://www.arkhills.com/facilities/green/,ChIJVVUlxpqLGGARl6D58ktPj5c,https://maps.google.com/?cid=10921034809014329495&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.arkhills.com/facilities/green/,garden|point_of_interest|establishment,False,below dynamic inclusion threshold,high,0,15,12,15,2,5,0,53.532,"score=53.5/110; visitor=0, google=4.5, official=15, scale=12, metro=15, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,way,1149331969.0,NA,NA,garden,NA,NA,NA,22.6
P0593,Diet Front Garden,Y17,Sakuradamon,380.2,0.486205,35.6778443,139.7477037,leisure=garden,leisure=garden,7.483,4.0,77.0,OSM,Diet Front Garden,Yurakucho,https://www.shugiin.go.jp/internet/itdb_annai.nsf/html/statics/kensei/zentei.htm,ChIJhRouN4mLGGARIeM5EVn5-gY,https://maps.google.com/?cid=502988469341643553&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.shugiin.go.jp/internet/itdb_annai.nsf/html/statics/kensei/zentei.htm,garden|point_of_interest|establishment,False,below dynamic inclusion threshold,high,0,15,12,12,2,5,0,53.483,"score=53.5/110; visitor=0, google=7.5, official=15, scale=12, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,way,140109071.0,NA,NA,garden,NA,Q17221580,ja:国会前庭,269.6
P0594,Gaiemmae Sta.,F14,KitaSando,719.9,0.484283,35.6754032,139.7124667,tourism=viewpoint,tourism=viewpoint,9.271,3.7,220.0,OSM,Gaiemmae Sta.,Fukutoshin,http://www.tokyometro.jp/station/gaiemmae/,ChIJe9PgEpyMGGARbT5Ej0VIUzI,https://maps.google.com/?cid=3626321588556938861&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.tokyometro.jp/station/gaiemmae/,subway_station|transit_station|transportation_service|point_of_interest|establishment,False,Google rating below threshold,medium,0,15,16,8,2,3,0,53.271,"score=53.3/110; visitor=0, google=9.3, official=15, scale=16, metro=8, opening=2, mapping=3, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,6091770887.0,viewpoint,NA,NA,NA,NA,NA,734.0
P0595,Iris field,Z11,KiyosumiShirakawa,373.9,0.418182,35.6792547,139.7976723,leisure=garden,leisure=garden,0.0,4.4,63.0,OSM,Iris field,Hanzomon,https://www.meijijingu.or.jp/guide/,ChIJqV5l7iiNGGARQdqaCQBJkT4,https://maps.google.com/?cid=4508464966484548161&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.meijijingu.or.jp/guide/,garden|point_of_interest|establishment,False,below dynamic inclusion threshold,high,0,15,12,12,2,5,0,46.0,"score=46.0/110; visitor=0, google=0.0, official=15, scale=12, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy. Google Places match is 8951m from original POI coordinate; popularity score set to 0 due to location mismatch.,way,1243214076.0,NA,NA,garden,NA,NA,NA,8951.2
P0596,Iris field,Z11,KiyosumiShirakawa,397.5,0.418182,35.6791551,139.7973799,leisure=garden,leisure=garden,0.0,4.4,63.0,OSM,Iris field,Hanzomon,https://www.meijijingu.or.jp/guide/,ChIJqV5l7iiNGGARQdqaCQBJkT4,https://maps.google.com/?cid=4508464966484548161&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.meijijingu.or.jp/guide/,garden|point_of_interest|establishment,False,below dynamic inclusion threshold,high,0,15,12,12,2,5,0,46.0,"score=46.0/110; visitor=0, google=0.0, official=15, scale=12, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy. Google Places match is 8924m from original POI coordinate; popularity score set to 0 due to location mismatch.,way,1243214075.0,NA,NA,garden,NA,NA,NA,8924.1
P0597,Amazake Yokocho,H14,Ningyocho,270.8,0.481818,35.6838236,139.7823296,tourism=attraction,tourism=attraction,0.0,NA,NA,OSM,Amazake Yokocho,Hibiya,http://amazakeyokocho.jp/,ChIJB2YKCwCJGGARJfQFVW7ahV4,https://maps.google.com/?cid=6811090178875454501&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://amazakeyokocho.jp/,point_of_interest|establishment,False,below dynamic inclusion threshold,high,0,15,16,15,2,5,0,53.0,"score=53.0/110; visitor=0, google=0.0, official=15, scale=16, metro=15, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,5981208786.0,attraction,NA,NA,NA,NA,NA,208.3
P0598,The Edible Park OTEMACHI by grow,M18,Otemachi,86.3,0.477922,35.6861848,139.7657653,leisure=garden,leisure=garden,3.571,4.0,7.0,OSM,The Edible Park OTEMACHI by grow,Marunouchi,https://theediblepark.plantio.com/,ChIJPzI8NxWNGGARIy4qc6KaLVI,https://maps.google.com/?cid=5921559107569593891&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://theediblepark.plantio.com/,garden|farm|event_venue|wholesaler|service|point_of_interest|establishment,False,below dynamic inclusion threshold,high,0,15,12,15,2,5,0,52.571,"score=52.6/110; visitor=0, google=3.6, official=15, scale=12, metro=15, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,12995250401.0,NA,NA,garden,NA,NA,NA,11.2
P0599,ギャザリアビオガーデン フジクラ 木場千年の森,T13,Kiba,480.9,0.477266,35.6672743,139.8024483,leisure=garden,leisure=garden,6.499,4.1,43.0,OSM,ギャザリアビオガーデン フジクラ 木場千年の森,Tozai,https://www.fujikura.co.jp/company/social-contribution/millennium-forest/,ChIJq6pnlgiJGGAR0ZE1J5qMmrM,https://maps.google.com/?cid=12941811072913215953&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.fujikura.co.jp/company/social-contribution/millennium-forest/,tourist_attraction|park|point_of_interest|establishment,False,below dynamic inclusion threshold,high,0,15,12,12,2,5,0,52.499,"score=52.5/110; visitor=0, google=6.5, official=15, scale=12, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,way,659008831.0,NA,NA,garden,NA,NA,NA,5.5
P0600,Museum of Byōbu,Z14,Oshiage,587.3,0.47619,35.7104473,139.8077044,tourism=museum,tourism=museum,2.381,4.0,3.0,OSM,屏風博物館,Hanzomon,https://www.byoubu.co.jp/,ChIJx6rY1LaPGGARuIjpjvggmZ0,https://maps.google.com/?cid=11356144187313064120&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.byoubu.co.jp/,museum|point_of_interest|establishment,False,below dynamic inclusion threshold,high,0,15,16,12,2,5,0,52.381,"score=52.4/110; visitor=0, google=2.4, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,7656892588.0,museum,NA,NA,NA,NA,NA,3.4
P0601,箱根マイセンアンティーク美術館東京,N02,Shirokanedai,1097.5,0.4,35.6286368,139.7304649,tourism=museum,tourism=museum,0.0,3.4,118.0,OSM,箱根マイセンアンティーク美術館東京,Namboku,https://www.meissen.co.jp/,ChIJAQAQcf-hGWARM9Y-b5qxz-M,https://maps.google.com/?cid=16415534443638216243&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.meissen.co.jp/,art_museum|museum|point_of_interest|establishment,False,Google rating below threshold,medium,0,15,16,8,2,3,0,44.0,"score=44.0/110; visitor=0, google=0.0, official=15, scale=16, metro=8, opening=2, mapping=3, penalty=0",No reliable annual visitor count found; included as representative tourism proxy. Google Places match is 75137m from original POI coordinate; popularity score set to 0 due to location mismatch.,way,215976914.0,museum,NA,NA,NA,NA,NA,75137.0
P0602,Otemachi One Garden,Z08,Otemachi,303.3,0.474133,35.687836,139.7618271,leisure=garden,leisure=garden,6.155,4.3,35.0,OSM,Otemachi One Garden,Hanzomon,https://otemachi-one.com/otemachi-one-garden/,ChIJ22o0F8WNGGAR6zvxKwUDqZ0,https://maps.google.com/?cid=11360614855765736427&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://otemachi-one.com/otemachi-one-garden/,garden|point_of_interest|establishment,False,below dynamic inclusion threshold,high,0,15,12,12,2,5,0,52.155,"score=52.2/110; visitor=0, google=6.2, official=15, scale=12, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,way,1189285469.0,NA,NA,garden,NA,NA,NA,25.4
P0603,Ibasen Ukiyo-e Museum,G12,Mitsukoshimae,335.7,0.471698,35.6874311,139.7772859,tourism=museum,tourism=museum,1.887,4.5,2.0,OSM,Ibasen Ukiyo-e Museum,Ginza,https://www.ibasen.co.jp/pages/gallery?srsltid=AfmBOopArPtt1GZooERHW4VAO_xd2BbH4z8zsMZr_N0T6ICtEjm-WoCi,ChIJZ1c-bQCJGGARrHCXoAwJ2JY,https://maps.google.com/?cid=10869447650497228972&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.ibasen.co.jp/pages/gallery?srsltid=AfmBOopArPtt1GZooERHW4VAO_xd2BbH4z8zsMZr_N0T6ICtEjm-WoCi,art_museum|museum|point_of_interest|establishment,False,below dynamic inclusion threshold,high,0,15,16,12,2,5,0,51.887,"score=51.9/110; visitor=0, google=1.9, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,12308555809.0,museum,NA,NA,NA,NA,NA,4.4
P0604,Museum of Contemporary Sculpture,H01,NakaMeguro,988.3,0.471265,35.635908,139.703051,tourism=museum,tourism=museum,7.839,4.3,95.0,OSM,Museum of Contemporary Sculpture,Hibiya,http://www.museum-of-sculpture.org/,ChIJQeBS4CuLGGAR1ltVXW0yok0,https://maps.google.com/?cid=5594089132446276566&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.museum-of-sculpture.org/,art_museum|tourist_attraction|museum|point_of_interest|establishment,False,below dynamic inclusion threshold,medium,0,15,16,8,2,3,0,51.839,"score=51.8/110; visitor=0, google=7.8, official=15, scale=16, metro=8, opening=2, mapping=3, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,1420799454.0,museum,NA,NA,NA,NA,NA,6.4
P0605,Museum of modern sculpture,H01,NakaMeguro,985.1,0.471265,35.635951,139.7030864,tourism=museum,tourism=museum,7.839,4.3,95.0,OSM,Museum of modern sculpture,Hibiya,http://www.museum-of-sculpture.org/,ChIJQeBS4CuLGGAR1ltVXW0yok0,https://maps.google.com/?cid=5594089132446276566&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.museum-of-sculpture.org/,tourist_attraction|art_museum|museum|point_of_interest|establishment,False,below dynamic inclusion threshold,medium,0,15,16,8,2,3,0,51.839,"score=51.8/110; visitor=0, google=7.8, official=15, scale=16, metro=8, opening=2, mapping=3, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,way,692432465.0,museum,NA,NA,NA,NA,NA,0.8
P0606,Nichido Art Gallery,H09,Ginza,94.3,0.470083,35.672009,139.7629632,tourism=gallery,tourism=gallery,7.709,4.0,88.0,OSM,日動画廊,Hibiya,http://www.nichido-garo.co.jp/,ChIJ-btr9OWLGGARKG-kopCKB9o,https://maps.google.com/?cid=15710678178913873704&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.nichido-garo.co.jp/,art_gallery|art_museum|museum|point_of_interest|establishment,False,below dynamic inclusion threshold,high,0,15,12,15,2,5,5,51.709,"score=51.7/110; visitor=0, google=7.7, official=15, scale=12, metro=15, opening=2, mapping=5, penalty=5",No reliable annual visitor count found; included as representative tourism proxy.,node,2018990111.0,gallery,NA,NA,NA,NA,NA,13.0
P0607,Daimyo Clock Museum,C14,Nezu,442.5,0.469953,35.721289,139.766182,tourism=museum,tourism=museum,8.695,3.5,157.0,OSM,Daimyo Clock Museum,Chiyoda,NA,ChIJSUsS7CyMGGARc6JcAnpvjjU,https://maps.google.com/?cid=3859144500519412339&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,NA,tourist_attraction|museum|point_of_interest|establishment,False,Google rating below threshold,high,0,8,16,12,2,5,0,51.695,"score=51.7/110; visitor=0, google=8.7, official=8, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,1420772944.0,museum,NA,NA,NA,Q10856362,ja:大名時計博物館,6.6
P0608,Tenri Gallery,M19,Awajicho,440.0,0.467072,35.691776,139.764418,tourism=museum,tourism=museum,6.378,4.2,40.0,OSM,Tenri Gallery,Marunouchi,http://tokyotenrikyokan.co.jp/gallery/,ChIJad0-pAWMGGAR4kb5XI3emZI,https://maps.google.com/?cid=10563719099705804514&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://tokyotenrikyokan.co.jp/gallery/,art_gallery|art_museum|museum|point_of_interest|establishment,False,below dynamic inclusion threshold,high,0,15,16,12,2,5,5,51.378,"score=51.4/110; visitor=0, google=6.4, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=5",No reliable annual visitor count found; included as representative tourism proxy.,node,1420774624.0,museum,NA,NA,NA,NA,NA,8.8
P0609,Water wheel,T04,Waseda,767.7,0.4,35.712151,139.7251534,tourism=attraction,tourism=attraction,0.0,4.0,71.0,OSM,Water wheel,Tozai,http://www.city.chofu.tokyo.jp/www/contents/1176118977628/,ChIJ_yYOVx_wGGARh4F5Wh8Ypds,https://maps.google.com/?cid=15827082988404441479&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.city.chofu.tokyo.jp/www/contents/1176118977628/,tourist_attraction|museum|point_of_interest|establishment,False,below dynamic inclusion threshold,medium,0,15,16,8,2,3,0,44.0,"score=44.0/110; visitor=0, google=0.0, official=15, scale=16, metro=8, opening=2, mapping=3, penalty=0",No reliable annual visitor count found; included as representative tourism proxy. Google Places match is 16737m from original POI coordinate; popularity score set to 0 due to location mismatch.,node,1626467154.0,attraction,NA,NA,NA,NA,NA,16737.2
P0610,コーブガーデン,H21,MinamiSenju,937.3,0.465764,35.7329267,139.8091359,leisure=garden,leisure=garden,11.234,3.5,692.0,OSM,コーブガーデン,Hibiya,https://www.e-bivi.com/minamisenju/,ChIJMamNUfaOGGARzG5oUUNQBZI,https://maps.google.com/?cid=10521904354479861452&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.e-bivi.com/minamisenju/,shopping_mall|point_of_interest|establishment,False,Google rating below threshold,medium,0,15,12,8,2,3,0,51.234,"score=51.2/110; visitor=0, google=11.2, official=15, scale=12, metro=8, opening=2, mapping=3, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,way,1060233773.0,NA,NA,garden,NA,NA,NA,799.4
P0611,Red Gate,M21,HongoSanchome,431.7,0.465368,35.710605,139.7603538,tourism=attraction,tourism=attraction,1.19,5.0,1.0,OSM,赤門,Marunouchi,https://www.redgatepark.com/,ChIJVVUJfDqMGGARNhbOrT6GXK0,https://maps.google.com/?cid=12492007070180972086&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.redgatepark.com/,educational_institution|point_of_interest|establishment,False,below dynamic inclusion threshold,high,0,15,16,12,2,5,0,51.19,"score=51.2/110; visitor=0, google=1.2, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,way,240891310.0,attraction,heritage,NA,NA,Q48807898,ja:御守殿,51.3
P0612,Gallery Shin,G17,Inaricho,401.4,0.409091,35.7142739,139.7848829,tourism=museum,tourism=museum,0.0,4.9,34.0,OSM,Gallery Shin,Ginza,http://www.shin-gallery.com/,ChIJF3GOaIdZwokRz-8kuRdxaOY,https://maps.google.com/?cid=16602644373005725647&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.shin-gallery.com/,art_gallery|point_of_interest|establishment,False,below dynamic inclusion threshold,high,0,15,16,12,2,5,5,45.0,"score=45.0/110; visitor=0, google=0.0, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=5",No reliable annual visitor count found; included as representative tourism proxy. Google Places match is 10842884m from original POI coordinate; popularity score set to 0 due to location mismatch.,node,6261728292.0,museum,NA,NA,NA,NA,NA,10842883.9
P0613,Memorial Peace Flame,H05,Kamiyacho,920.4,0.464438,35.655255,139.7493634,tourism=attraction,tourism=attraction,7.088,4.1,61.0,OSM,Memorial Peace Flame,Hibiya,https://www.city.minato.tokyo.jp/jinken/kurashi/hewa/torikumi/hewanohi.html,ChIJp5utI7mLGGARPgHUaydp1xE,https://maps.google.com/?cid=1285611836671263038&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.city.minato.tokyo.jp/jinken/kurashi/hewa/torikumi/hewanohi.html,park|point_of_interest|establishment,False,below dynamic inclusion threshold,medium,0,15,16,8,2,3,0,51.088,"score=51.1/110; visitor=0, google=7.1, official=15, scale=16, metro=8, opening=2, mapping=3, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,6127218504.0,attraction,NA,NA,NA,NA,NA,17.4
P0614,ギャラリー絵夢,N14,Komagome,87.4,0.4,35.7362403,139.7460289,tourism=gallery,tourism=gallery,0.0,4.1,59.0,OSM,ギャラリー絵夢,Namboku,https://www.moliere.co.jp/galerie/,ChIJA76r_dqMGGAR0uYSnUnk9Lk,https://maps.google.com/?cid=13399585796153075410&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.moliere.co.jp/galerie/,art_gallery|point_of_interest|establishment,False,below dynamic inclusion threshold,high,0,15,12,15,2,5,5,44.0,"score=44.0/110; visitor=0, google=0.0, official=15, scale=12, metro=15, opening=2, mapping=5, penalty=5",No reliable annual visitor count found; included as representative tourism proxy. Google Places match is 6366m from original POI coordinate; popularity score set to 0 due to location mismatch.,node,12397066730.0,gallery,NA,NA,NA,NA,NA,6366.4
P0615,みうらじろうギャラリー,H15,Kodemmacho,140.6,0.463397,35.6894239,139.7778038,tourism=gallery,tourism=gallery,6.974,4.4,57.0,OSM,みうらじろうギャラリー,Hibiya,http://jiromiuragallery.com/access.html,ChIJ__-LnlSJGGARUwtVuM2isIA,https://maps.google.com/?cid=9273090637200427859&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://jiromiuragallery.com/access.html,art_gallery|museum|point_of_interest|establishment,False,below dynamic inclusion threshold,high,0,15,12,15,2,5,5,50.974,"score=51.0/110; visitor=0, google=7.0, official=15, scale=12, metro=15, opening=2, mapping=5, penalty=5",No reliable annual visitor count found; included as representative tourism proxy.,node,3677243162.0,gallery,NA,NA,NA,NA,NA,13.5
